trade_date,entry_time,exit_time,model_version,account,strategy_name,bot_name,exported_strategy_name,exported_bot_name,registry_strategy_name,registry_bot_name,registry_tab_name,registry_chart_location,source_file,ab_mode,symbol,instrument,direction,contracts,entry_price,exit_price,gross_pnl,net_pnl,ticks,win_loss,exit_reason,initial_stop_price,initial_stop_distance,entry_regime,entry_macro,entry_hmm,entry_phase,entry_confidence,entry_reason_code,broad_agree,v3c_regime_at_entry,trade_duration_min,r_multiple,risk_reward_actual,session_trade_rank,daily_pnl_running,export_timestamp,data_quality_flag
2026-05-06,2026-05-06 10:35:33,2026-05-06 10:35:34,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,B,NQ,NQ JUN26,SHORT,2,28487.5,28487.25,10.0,10.0,2.0,WIN,ENVELOPE_BREAK_EXIT,28490.75,130.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.02,0.08,0.08,1,10.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 10:35:36,2026-05-06 10:35:39,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,NQ_ADX_C,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,B,NQ,NQ JUN26,LONG,1,28484.0,28483.25,-15.0,-15.0,-3.0,LOSS,ENVELOPE_BREAK_EXIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.05,,,2,-5.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 10:35:36,2026-05-06 10:35:39,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,B,NQ,NQ JUN26,LONG,2,28483.13,28483.25,5.0,5.0,1.0,WIN,ENVELOPE_BREAK_EXIT,28479.25,155.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.05,0.03,0.03,3,0.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 10:35:47,2026-05-06 10:35:49,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,NQ_ADX_C,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,B,NQ,NQ JUN26,LONG,1,28486.25,28487.25,20.0,20.0,4.0,WIN,TARGET_HIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.03,,,4,20.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 10:35:47,2026-05-06 10:35:52,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,B,NQ,NQ JUN26,LONG,2,28486.25,28489.5,85.0,85.0,17.0,WIN,TARGET_HIT,28482.0,170.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.08,0.5,0.5,5,105.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 10:36:08,2026-05-06 10:36:08,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,B,NQ,NQ JUN26,SHORT,2,28493.0,28494.0,-40.0,-40.0,-8.0,LOSS,ENVELOPE_BREAK_EXIT,28495.75,110.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.0,-0.36,-0.36,6,65.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 10:36:08,2026-05-06 10:36:08,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,NQ_ADX_C,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,B,NQ,NQ JUN26,SHORT,1,28493.0,28494.0,-20.0,-20.0,-4.0,LOSS,ENVELOPE_BREAK_EXIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.0,,,7,45.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 10:36:09,2026-05-06 10:36:09,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,B,NQ,NQ JUN26,SHORT,2,28492.5,28494.0,-60.0,-60.0,-12.0,LOSS,STOP_HIT,28493.75,50.0,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.0,-1.2,-1.2,8,-15.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 10:36:09,2026-05-06 10:36:09,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader,Kalman Fade Mode B,,NQ_ADX_C,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V3D\TradeLog\V3D_TradeLog.csv,B,NQ,NQ JUN26,SHORT,1,28492.5,28494.0,-30.0,-30.0,-6.0,LOSS,STOP_HIT,,,ROTATION_LIQUID,ROTATION,Transition,POST_IB_MACRO,70,TWO_SIDED_CONFIRMED,0,TRANSITION,0.0,,,9,-45.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
2026-05-06,2026-05-06 12:30:05,2026-05-06 12:30:06,V1B,SimV1A Kalman Fader 3,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader_V1B,KalmanPulse_Fader_B,KalmanPulse_Fader,,Kalman Fade Mode B,Middle 3,C:\Users\Valued Customer\NT8_Regimes\V1B\TradeLog\KalmanPulse_Fader_B_TradeLog.csv,B,NQ,NQ JUN26,SHORT,2,28576.75,28577.75,-40.0,-40.0,-8.0,LOSS,ENVELOPE_BREAK_EXIT,28581.0,170.0,ROTATION_LIQUID,ROTATION,Transition,LUNCH_AUCTION,70,TWO_SIDED_CONFIRMED,0,TREND_COMPRESSION,0.02,-0.24,-0.24,10,-85.0,2026-05-06 16:21:14,SHARED_EXPORTER_LABEL
